Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
27,No,Non-Travel,614,Support,10,3,Marketing,1,9523,4,Female,199,3,5,Sales Representative,2,Married,11240,325960,3,Y,Yes,29,3,4,80,2,14,6,2,1,1,1,1
23,No,Non-Travel,1337,Hardware,18,4,Marketing,1,9524,3,Female,72,2,3,Laboratory Technician,2,Divorced,12621,315525,2,Y,Yes,8,1,1,80,3,14,2,4,3,3,2,3
55,Yes,Non-Travel,602,Support,42,2,Life Sciences,1,9525,4,Male,84,4,4,Laboratory Technician,3,Married,23990,167930,3,Y,No,33,1,3,80,2,28,2,1,19,13,14,3
23,No,Non-Travel,1445,Research & Development,31,4,Marketing,1,9526,4,Male,57,1,4,Laboratory Technician,2,Married,22925,22925,5,Y,Yes,36,2,3,80,2,16,5,1,2,2,2,2
51,No,Travel_Frequently,632,Research & Development,1,1,Life Sciences,1,9527,3,Female,166,1,3,Developer,2,Divorced,49547,891846,4,Y,No,44,1,4,80,2,22,1,4,13,2,4,13
27,No,Non-Travel,510,Human Resources,50,1,Life Sciences,1,9528,3,Male,62,1,3,Manager,2,Divorced,27257,354341,8,Y,No,33,1,2,80,2,20,3,3,7,5,7,3
22,Yes,Non-Travel,1306,Research & Development,49,1,Human Resources,1,9529,3,Male,162,2,2,Human Resources,3,Single,20111,583219,4,Y,Yes,24,4,4,80,2,8,3,4,1,1,1,1
39,No,Non-Travel,471,Human Resources,25,3,Human Resources,1,9530,1,Male,152,1,4,Laboratory Technician,1,Married,15877,460433,8,Y,No,7,4,3,80,2,20,6,1,15,13,5,11
26,No,Travel_Frequently,857,Support,42,4,Life Sciences,1,9531,2,Male,151,4,1,Sales Representative,3,Divorced,37902,37902,7,Y,Yes,22,1,4,80,1,34,2,4,27,13,20,11
56,Yes,Non-Travel,1336,Support,18,5,Technical Degree,1,9532,1,Female,160,4,1,Laboratory Technician,3,Divorced,7136,71360,8,Y,Yes,7,3,2,80,1,35,2,1,16,6,12,12
20,Yes,Travel_Frequently,623,Sales,42,2,Human Resources,1,9533,4,Female,119,2,4,Research Director,1,Married,17523,192753,3,Y,No,49,4,4,80,1,32,6,4,3,3,3,3
28,No,Travel_Frequently,792,Support,25,1,Medical,1,9534,3,Female,141,2,2,Sales Executive,2,Single,13566,81396,6,Y,Yes,19,1,1,80,2,39,4,2,12,2,7,8
47,Yes,Travel_Rarely,655,Support,50,4,Marketing,1,9535,1,Male,182,3,4,Manufacturing Director,3,Married,31635,94905,2,Y,No,33,1,1,80,1,16,2,3,16,15,7,8
29,No,Travel_Rarely,600,Software,33,1,Human Resources,1,9536,4,Female,169,4,2,Healthcare Representative,4,Divorced,15195,319095,8,Y,No,13,1,1,80,2,18,5,1,10,3,9,4
56,No,Non-Travel,299,Software,1,5,Technical Degree,1,9537,3,Male,199,2,2,Research Director,4,Married,45898,458980,1,Y,No,48,4,4,80,4,22,5,4,18,13,18,1
43,No,Travel_Rarely,825,Research & Development,16,3,Life Sciences,1,9538,3,Male,149,1,4,Sales Executive,2,Married,44774,626836,3,Y,No,41,2,4,80,4,1,5,1,1,1,1,1
49,No,Travel_Rarely,732,Software,20,4,Other,1,9539,4,Male,93,3,4,Sales Executive,1,Married,41596,415960,7,Y,Yes,44,4,3,80,3,11,1,2,11,3,11,7
20,No,Travel_Rarely,1121,Hardware,45,4,Human Resources,1,9540,4,Female,148,1,3,Healthcare Representative,2,Married,2113,29582,3,Y,Yes,46,2,1,80,3,2,2,3,2,2,1,1
39,Yes,Non-Travel,1178,Research & Development,15,4,Other,1,9541,4,Female,37,1,5,Laboratory Technician,4,Divorced,36910,738200,3,Y,No,25,4,1,80,3,10,5,1,9,9,9,7
58,Yes,Travel_Frequently,625,Human Resources,9,2,Life Sciences,1,9542,4,Female,128,3,3,Healthcare Representative,3,Divorced,27198,81594,5,Y,No,42,3,1,80,2,14,4,4,4,4,2,2
21,No,Travel_Rarely,489,Hardware,29,4,Medical,1,9543,2,Female,166,1,3,Developer,4,Married,30246,181476,2,Y,No,2,1,2,80,1,2,2,2,1,1,1,1
20,No,Travel_Rarely,956,Research & Development,23,4,Medical,1,9544,2,Male,199,2,3,Sales Executive,3,Married,24285,121425,0,Y,Yes,10,1,2,80,3,6,4,2,3,2,2,1
20,Yes,Non-Travel,730,Research & Development,41,2,Marketing,1,9545,3,Female,105,2,3,Sales Executive,3,Divorced,1580,20540,0,Y,Yes,9,3,4,80,4,17,4,4,1,1,1,1
38,Yes,Travel_Frequently,384,Research & Development,9,1,Life Sciences,1,9546,2,Female,170,3,2,Research Director,1,Divorced,41668,875028,0,Y,No,10,3,1,80,4,10,5,2,6,1,1,5
53,No,Travel_Rarely,1327,Human Resources,43,1,Other,1,9547,1,Female,115,1,3,Healthcare Representative,2,Divorced,20249,323984,8,Y,Yes,29,3,3,80,3,13,1,1,11,11,11,2
50,Yes,Travel_Rarely,1176,Research & Development,4,1,Life Sciences,1,9548,4,Female,122,4,2,Sales Representative,4,Divorced,24286,121430,5,Y,Yes,42,3,2,80,4,36,1,3,2,1,2,1
50,Yes,Non-Travel,733,Human Resources,19,5,Other,1,9549,4,Female,111,4,2,Research Scientist,3,Divorced,20117,261521,3,Y,No,35,2,2,80,2,27,3,2,4,2,3,2
50,No,Travel_Frequently,666,Support,42,5,Marketing,1,9550,1,Male,188,1,3,Manufacturing Director,3,Married,18872,490672,8,Y,Yes,15,1,4,80,4,29,4,2,12,12,5,11
57,Yes,Travel_Frequently,491,Sales,50,1,Technical Degree,1,9551,3,Female,165,1,3,Human Resources,2,Married,15570,124560,0,Y,Yes,35,4,3,80,1,34,3,4,27,11,9,20
23,No,Travel_Rarely,1373,Sales,2,3,Human Resources,1,9552,3,Female,140,3,3,Developer,2,Divorced,23840,95360,5,Y,Yes,38,1,1,80,4,26,4,3,1,1,1,1
18,Yes,Travel_Rarely,1298,Sales,2,3,Marketing,1,9553,2,Male,188,1,1,Human Resources,3,Divorced,44263,442630,4,Y,No,33,3,3,80,2,5,3,1,5,5,4,5
49,Yes,Travel_Rarely,197,Support,41,3,Marketing,1,9554,1,Male,145,2,4,Sales Executive,1,Married,38567,269969,7,Y,Yes,7,4,1,80,2,4,5,1,2,2,2,2
49,Yes,Travel_Rarely,687,Software,34,1,Human Resources,1,9555,2,Female,115,2,5,Laboratory Technician,1,Married,35066,490924,1,Y,No,34,2,2,80,3,18,1,1,5,4,3,5
52,No,Travel_Rarely,1131,Sales,26,1,Marketing,1,9556,2,Male,122,4,2,Laboratory Technician,3,Married,29292,556548,5,Y,Yes,0,3,1,80,1,18,1,3,3,1,2,2
40,No,Non-Travel,843,Support,2,2,Human Resources,1,9557,3,Male,62,2,4,Sales Executive,4,Single,12138,157794,2,Y,No,26,1,4,80,3,13,5,2,6,5,5,1
22,No,Travel_Rarely,1010,Hardware,5,5,Medical,1,9558,3,Female,161,2,4,Manufacturing Director,3,Divorced,41300,1073800,3,Y,No,7,3,2,80,1,27,4,4,15,14,7,2
23,Yes,Travel_Rarely,423,Human Resources,37,5,Other,1,9559,4,Male,163,1,5,Human Resources,2,Married,8579,128685,3,Y,No,31,3,1,80,4,28,4,4,3,2,1,2
33,No,Non-Travel,440,Human Resources,18,4,Marketing,1,9560,1,Male,57,4,5,Research Scientist,3,Divorced,49576,49576,2,Y,No,39,3,4,80,1,35,3,1,28,16,4,11
20,No,Non-Travel,632,Hardware,44,3,Life Sciences,1,9561,3,Male,158,1,1,Sales Executive,1,Married,25582,306984,7,Y,Yes,1,4,4,80,4,10,6,1,4,3,2,3
43,No,Travel_Rarely,1332,Human Resources,6,5,Other,1,9562,1,Male,145,3,4,Sales Executive,1,Divorced,2631,47358,5,Y,Yes,23,4,4,80,4,29,5,1,27,4,20,8
38,Yes,Travel_Frequently,120,Research & Development,12,4,Human Resources,1,9563,3,Female,58,3,2,Manufacturing Director,3,Single,35534,675146,4,Y,No,17,4,2,80,3,15,4,1,4,3,1,1
19,Yes,Travel_Frequently,462,Support,43,4,Medical,1,9564,4,Female,47,3,2,Healthcare Representative,4,Divorced,26680,586960,7,Y,No,44,2,3,80,2,11,5,1,3,3,3,1
21,No,Travel_Frequently,1244,Human Resources,31,2,Life Sciences,1,9565,1,Male,169,4,1,Manufacturing Director,3,Single,40000,680000,0,Y,Yes,35,2,4,80,2,25,6,2,3,3,2,1
56,No,Travel_Frequently,1424,Human Resources,23,5,Life Sciences,1,9566,1,Female,157,4,4,Research Director,3,Married,19848,39696,4,Y,No,23,3,4,80,3,29,2,4,3,2,2,3
26,No,Non-Travel,160,Human Resources,1,4,Marketing,1,9567,1,Male,172,4,2,Sales Executive,2,Divorced,6027,114513,6,Y,No,27,4,1,80,1,21,2,1,12,2,11,10
37,Yes,Travel_Frequently,447,Sales,6,1,Technical Degree,1,9568,2,Female,178,3,3,Laboratory Technician,2,Single,28618,543742,7,Y,No,11,4,1,80,3,40,6,2,1,1,1,1
57,Yes,Travel_Rarely,802,Support,30,2,Other,1,9569,4,Male,72,3,1,Sales Representative,3,Single,16704,467712,8,Y,Yes,30,3,2,80,3,15,1,3,5,1,2,3
40,No,Non-Travel,1377,Human Resources,29,1,Human Resources,1,9570,1,Female,127,3,1,Sales Executive,3,Divorced,11183,201294,4,Y,No,21,3,1,80,4,37,5,2,23,11,5,3
32,Yes,Travel_Frequently,692,Human Resources,21,2,Technical Degree,1,9571,1,Female,62,3,4,Research Director,2,Married,34422,826128,2,Y,Yes,13,4,4,80,3,24,4,2,13,5,2,7
55,Yes,Travel_Rarely,595,Support,13,3,Human Resources,1,9572,4,Male,90,1,4,Manufacturing Director,2,Divorced,4900,102900,4,Y,No,39,3,2,80,4,3,5,2,2,2,2,1
57,No,Travel_Rarely,555,Hardware,11,1,Technical Degree,1,9573,2,Female,157,1,4,Sales Executive,4,Divorced,37760,264320,7,Y,No,21,4,2,80,1,23,2,3,15,9,8,6
20,Yes,Travel_Rarely,646,Software,42,5,Technical Degree,1,9574,1,Female,130,1,2,Healthcare Representative,1,Single,27537,495666,3,Y,Yes,27,3,3,80,2,38,1,3,29,18,6,2
43,No,Travel_Frequently,384,Sales,11,2,Life Sciences,1,9575,3,Female,139,4,5,Developer,4,Divorced,5446,43568,4,Y,No,24,4,1,80,2,32,1,1,17,4,1,2
36,No,Travel_Frequently,1078,Sales,15,1,Marketing,1,9576,1,Female,126,1,3,Laboratory Technician,2,Single,4496,121392,0,Y,Yes,30,1,3,80,4,3,4,2,2,2,2,1
25,No,Non-Travel,1006,Sales,4,2,Life Sciences,1,9577,4,Male,73,3,1,Research Scientist,1,Single,33327,433251,3,Y,Yes,39,2,3,80,1,15,4,2,1,1,1,1
46,No,Travel_Frequently,746,Human Resources,42,3,Life Sciences,1,9578,3,Female,189,1,1,Laboratory Technician,4,Divorced,26696,26696,6,Y,Yes,11,1,1,80,1,33,2,3,4,1,1,3
34,No,Non-Travel,1128,Research & Development,49,4,Technical Degree,1,9579,1,Male,141,1,1,Research Director,4,Single,32780,393360,5,Y,No,6,3,1,80,2,34,3,3,2,1,2,2
53,Yes,Non-Travel,1400,Sales,44,1,Marketing,1,9580,4,Male,136,4,2,Sales Representative,4,Married,6311,88354,1,Y,No,15,3,1,80,2,6,5,3,6,4,4,2
24,Yes,Travel_Frequently,1185,Support,16,1,Other,1,9581,3,Male,139,1,4,Sales Representative,2,Single,21507,21507,4,Y,Yes,38,1,3,80,1,15,6,1,8,8,3,3
54,No,Travel_Frequently,1288,Human Resources,49,2,Other,1,9582,4,Male,129,3,2,Human Resources,3,Single,10047,70329,1,Y,Yes,20,2,1,80,2,10,4,4,10,1,1,3
31,Yes,Travel_Frequently,488,Sales,21,4,Technical Degree,1,9583,2,Female,36,3,2,Sales Representative,3,Single,30153,482448,8,Y,No,10,1,3,80,4,37,5,1,23,7,15,22
23,No,Travel_Rarely,114,Software,32,1,Medical,1,9584,2,Female,198,2,4,Human Resources,3,Single,12147,85029,2,Y,Yes,26,1,3,80,1,19,5,3,6,3,4,4
53,No,Non-Travel,1082,Research & Development,13,3,Life Sciences,1,9585,2,Male,136,2,2,Research Scientist,2,Single,10681,96129,6,Y,No,34,1,4,80,4,4,3,2,1,1,1,1
34,No,Travel_Frequently,573,Software,10,5,Technical Degree,1,9586,4,Male,144,1,3,Research Director,2,Divorced,21802,654060,1,Y,No,25,3,2,80,3,4,2,3,1,1,1,1
56,No,Travel_Rarely,1311,Hardware,10,4,Other,1,9587,3,Female,118,4,5,Research Director,3,Married,44938,44938,8,Y,No,8,4,4,80,1,28,6,3,10,7,3,4
59,Yes,Non-Travel,493,Support,21,2,Marketing,1,9588,2,Male,190,2,2,Developer,4,Divorced,2177,19593,4,Y,No,45,2,1,80,3,33,1,4,32,14,3,20
60,Yes,Non-Travel,221,Software,11,3,Life Sciences,1,9589,1,Female,189,2,1,Sales Executive,3,Single,14361,28722,2,Y,Yes,8,1,1,80,3,34,5,1,13,6,13,13
42,Yes,Travel_Frequently,732,Hardware,4,4,Other,1,9590,2,Female,49,3,4,Laboratory Technician,3,Divorced,10713,278538,7,Y,Yes,12,1,3,80,1,3,2,2,2,1,1,1
34,Yes,Travel_Frequently,673,Software,46,3,Life Sciences,1,9591,3,Female,116,2,4,Healthcare Representative,2,Single,4245,59430,4,Y,No,36,3,1,80,3,35,1,4,15,15,13,15
50,No,Travel_Frequently,1136,Sales,7,3,Other,1,9592,1,Male,86,2,3,Research Scientist,2,Married,2913,87390,7,Y,Yes,7,2,4,80,1,17,1,4,12,1,6,12
50,No,Travel_Frequently,797,Research & Development,33,4,Technical Degree,1,9593,1,Female,155,4,3,Developer,1,Married,28527,199689,2,Y,Yes,24,1,3,80,4,30,3,3,17,3,5,16
49,Yes,Travel_Rarely,614,Sales,5,4,Medical,1,9594,2,Male,115,3,1,Laboratory Technician,4,Divorced,4291,72947,4,Y,No,46,3,1,80,4,30,3,3,4,1,3,4
60,No,Travel_Rarely,186,Research & Development,15,1,Life Sciences,1,9595,3,Female,56,2,4,Manufacturing Director,4,Married,23510,70530,0,Y,No,30,4,3,80,2,35,2,3,6,3,1,4
37,Yes,Travel_Frequently,941,Research & Development,28,2,Other,1,9596,3,Female,122,1,5,Manager,2,Married,17671,70684,1,Y,Yes,19,4,4,80,1,2,4,4,1,1,1,1
32,No,Travel_Frequently,1341,Sales,27,1,Human Resources,1,9597,3,Male,83,1,4,Laboratory Technician,4,Single,21474,300636,8,Y,No,49,3,2,80,1,39,4,1,27,5,26,22
58,No,Travel_Rarely,231,Sales,10,3,Medical,1,9598,2,Female,54,4,2,Laboratory Technician,4,Single,45526,1365780,1,Y,Yes,48,2,4,80,2,31,2,1,14,3,4,5
31,No,Non-Travel,1251,Software,37,1,Other,1,9599,1,Female,143,4,4,Healthcare Representative,1,Married,27598,496764,0,Y,No,43,3,3,80,2,26,5,4,25,19,22,7
31,No,Travel_Frequently,217,Software,29,2,Medical,1,9600,1,Male,156,2,3,Sales Representative,1,Divorced,19543,117258,2,Y,Yes,37,1,3,80,3,16,6,4,5,2,4,2
26,No,Travel_Frequently,556,Software,44,3,Marketing,1,9601,2,Male,196,3,5,Sales Representative,1,Married,36155,903875,7,Y,No,2,1,2,80,2,16,1,4,7,3,7,2
60,No,Non-Travel,1347,Sales,30,4,Life Sciences,1,9602,3,Male,113,1,3,Research Director,1,Divorced,42105,168420,6,Y,Yes,27,4,1,80,3,16,3,1,16,6,6,3
18,No,Travel_Rarely,657,Human Resources,47,3,Medical,1,9603,4,Male,169,2,3,Manufacturing Director,1,Married,34389,103167,4,Y,Yes,10,2,3,80,2,38,2,2,34,30,29,17
19,No,Travel_Rarely,753,Sales,26,5,Marketing,1,9604,2,Female,91,2,4,Manager,1,Divorced,6868,48076,8,Y,Yes,15,1,1,80,3,31,4,3,24,22,4,21
27,No,Non-Travel,1500,Support,35,1,Human Resources,1,9605,2,Female,70,4,1,Research Scientist,1,Divorced,5028,10056,7,Y,No,48,2,3,80,1,13,5,3,4,2,2,1
45,No,Non-Travel,1415,Software,40,1,Technical Degree,1,9606,4,Male,149,4,3,Manager,4,Divorced,28133,309463,6,Y,No,33,4,1,80,3,7,6,4,6,5,6,2
47,No,Non-Travel,540,Research & Development,2,4,Human Resources,1,9607,4,Male,161,4,3,Developer,1,Single,50873,559603,6,Y,Yes,34,3,1,80,2,30,3,1,5,2,1,1
23,Yes,Travel_Rarely,631,Research & Development,49,2,Technical Degree,1,9608,1,Female,170,4,2,Research Director,3,Married,21194,466268,2,Y,Yes,6,2,1,80,3,32,3,4,4,3,4,1
32,Yes,Non-Travel,699,Human Resources,4,2,Human Resources,1,9609,3,Male,71,3,4,Laboratory Technician,2,Single,27391,766948,4,Y,Yes,18,3,3,80,1,22,1,2,7,6,3,4
22,No,Travel_Frequently,471,Research & Development,46,1,Other,1,9610,4,Female,118,3,3,Human Resources,1,Married,38346,38346,5,Y,No,18,2,3,80,3,37,2,1,21,6,2,1
20,No,Travel_Rarely,485,Research & Development,37,4,Marketing,1,9611,2,Male,52,2,1,Human Resources,2,Single,31749,285741,2,Y,Yes,35,3,2,80,4,31,6,1,4,4,4,4
40,Yes,Travel_Frequently,590,Research & Development,28,5,Medical,1,9612,3,Male,121,3,3,Research Director,3,Single,27752,555040,1,Y,No,31,3,1,80,3,26,6,4,6,2,6,2
31,No,Travel_Frequently,1442,Support,26,4,Technical Degree,1,9613,2,Female,104,3,3,Human Resources,1,Married,9237,193977,7,Y,No,35,3,1,80,4,26,6,2,19,11,3,1
52,No,Travel_Frequently,1378,Hardware,10,4,Other,1,9614,2,Male,97,4,5,Developer,2,Married,44838,358704,7,Y,Yes,8,3,4,80,4,1,1,1,1,1,1,1
39,Yes,Travel_Rarely,1173,Sales,39,4,Medical,1,9615,4,Female,68,2,1,Research Director,3,Married,50510,1060710,2,Y,Yes,2,2,1,80,1,26,3,4,10,2,8,6
34,Yes,Travel_Rarely,946,Research & Development,8,2,Technical Degree,1,9616,3,Male,51,4,2,Human Resources,4,Single,8425,16850,8,Y,Yes,10,2,4,80,1,12,1,1,3,2,3,3
49,Yes,Travel_Rarely,796,Support,27,3,Medical,1,9617,4,Male,109,1,1,Healthcare Representative,2,Divorced,15588,93528,3,Y,No,3,1,3,80,3,23,1,4,22,2,15,16
29,No,Non-Travel,608,Human Resources,45,4,Life Sciences,1,9618,4,Male,168,3,2,Research Scientist,4,Divorced,6271,181859,3,Y,No,44,3,4,80,3,35,4,2,18,9,16,16
41,No,Travel_Frequently,1393,Support,37,3,Other,1,9619,1,Male,140,1,3,Research Scientist,3,Single,33046,165230,3,Y,Yes,20,3,3,80,2,36,2,3,5,2,4,4
31,Yes,Travel_Frequently,255,Support,19,4,Technical Degree,1,9620,1,Female,187,1,2,Human Resources,4,Married,17213,344260,4,Y,Yes,5,2,1,80,2,11,2,1,2,2,2,1
34,Yes,Non-Travel,794,Human Resources,29,2,Other,1,9621,3,Male,96,2,2,Sales Representative,2,Divorced,35346,812958,0,Y,No,11,2,2,80,4,14,2,4,13,12,5,3
39,Yes,Non-Travel,391,Sales,9,3,Marketing,1,9622,2,Female,187,4,2,Healthcare Representative,1,Married,29601,118404,6,Y,Yes,24,2,3,80,4,24,5,2,19,3,9,11
56,No,Non-Travel,987,Research & Development,1,3,Marketing,1,9623,3,Male,41,1,3,Laboratory Technician,1,Divorced,3731,48503,6,Y,No,0,1,1,80,1,17,6,2,15,13,4,6
43,Yes,Non-Travel,1329,Support,9,3,Life Sciences,1,9624,3,Male,144,3,1,Laboratory Technician,3,Married,48205,1060510,3,Y,Yes,24,4,1,80,3,15,6,4,13,5,2,8
51,No,Travel_Frequently,356,Human Resources,3,1,Medical,1,9625,1,Male,41,4,2,Sales Executive,2,Divorced,8632,181272,0,Y,Yes,46,4,3,80,2,10,2,4,5,5,4,2
33,Yes,Travel_Rarely,201,Research & Development,27,1,Life Sciences,1,9626,4,Male,98,3,5,Sales Executive,1,Single,44292,664380,6,Y,No,25,2,4,80,3,2,4,2,2,2,1,2
42,Yes,Non-Travel,1362,Support,50,5,Marketing,1,9627,3,Female,77,4,4,Manager,3,Divorced,44018,1100450,7,Y,No,29,4,3,80,3,7,5,4,3,3,3,2
55,No,Travel_Rarely,801,Research & Development,39,2,Medical,1,9628,3,Male,123,2,2,Sales Executive,1,Single,16047,144423,3,Y,No,41,1,2,80,2,36,2,1,12,1,7,8
57,Yes,Travel_Frequently,170,Support,40,1,Marketing,1,9629,1,Female,176,3,3,Healthcare Representative,1,Married,16631,415775,6,Y,Yes,22,2,4,80,1,38,4,4,16,12,2,16
30,Yes,Travel_Rarely,1198,Human Resources,16,2,Marketing,1,9630,2,Female,124,1,4,Research Scientist,2,Married,39038,156152,5,Y,Yes,17,2,2,80,3,2,6,1,1,1,1,1
35,Yes,Non-Travel,732,Support,30,2,Technical Degree,1,9631,4,Female,112,1,2,Sales Executive,4,Married,13537,379036,4,Y,Yes,22,4,1,80,3,4,2,1,2,2,2,1
19,Yes,Non-Travel,1443,Human Resources,44,2,Life Sciences,1,9632,4,Female,97,4,2,Sales Representative,2,Divorced,48909,978180,0,Y,Yes,26,4,1,80,4,37,6,4,6,3,1,6
33,No,Travel_Rarely,920,Hardware,29,5,Human Resources,1,9633,1,Male,117,3,2,Healthcare Representative,1,Single,33939,305451,4,Y,Yes,19,1,1,80,3,9,6,3,2,1,2,1
36,Yes,Travel_Frequently,1217,Research & Development,24,5,Other,1,9634,1,Female,143,1,4,Research Scientist,4,Single,10980,219600,3,Y,Yes,7,4,1,80,1,35,3,2,3,3,2,2
43,No,Travel_Frequently,932,Support,49,3,Life Sciences,1,9635,1,Male,174,1,2,Research Director,3,Divorced,33684,673680,1,Y,No,2,1,2,80,1,9,3,4,8,4,2,4
29,No,Non-Travel,1027,Research & Development,2,4,Technical Degree,1,9636,4,Male,60,2,2,Sales Representative,3,Married,43956,1186812,1,Y,No,36,1,2,80,4,35,3,4,33,29,30,32
39,Yes,Non-Travel,464,Hardware,49,5,Marketing,1,9637,1,Male,92,1,3,Developer,3,Married,43401,1171827,0,Y,Yes,34,3,1,80,3,24,1,4,8,5,1,6
47,Yes,Travel_Frequently,1311,Support,33,4,Life Sciences,1,9638,2,Male,137,1,4,Laboratory Technician,4,Single,27422,383908,2,Y,Yes,33,2,2,80,1,40,1,4,14,9,11,8
47,No,Travel_Frequently,564,Support,26,1,Life Sciences,1,9639,2,Female,78,4,1,Healthcare Representative,3,Divorced,33715,472010,1,Y,Yes,25,3,2,80,4,9,4,2,5,5,3,5
35,No,Travel_Frequently,1147,Hardware,18,3,Marketing,1,9640,1,Male,155,1,2,Laboratory Technician,4,Single,35316,988848,3,Y,Yes,23,1,4,80,4,22,3,1,15,11,10,6
24,No,Non-Travel,1164,Human Resources,28,1,Marketing,1,9641,2,Male,159,1,3,Developer,3,Married,13459,67295,5,Y,Yes,48,4,2,80,4,21,4,2,19,2,8,9
30,Yes,Non-Travel,1441,Hardware,24,2,Marketing,1,9642,1,Female,166,1,5,Healthcare Representative,1,Married,50058,450522,8,Y,Yes,30,4,3,80,2,2,4,2,1,1,1,1
50,No,Travel_Rarely,1104,Support,5,5,Other,1,9643,3,Female,122,1,1,Research Director,4,Single,9343,205546,5,Y,Yes,32,4,2,80,2,37,1,2,31,10,9,16
43,Yes,Travel_Rarely,978,Research & Development,21,2,Marketing,1,9644,3,Female,159,3,5,Healthcare Representative,4,Divorced,24548,417316,2,Y,No,1,2,2,80,3,3,4,2,2,2,1,2
32,No,Travel_Rarely,759,Research & Development,9,1,Life Sciences,1,9645,3,Female,148,4,5,Research Scientist,3,Married,37994,189970,8,Y,Yes,4,4,1,80,1,25,2,2,9,8,1,3
42,Yes,Non-Travel,715,Human Resources,5,1,Marketing,1,9646,3,Male,43,4,5,Laboratory Technician,3,Married,21682,650460,4,Y,Yes,3,4,1,80,3,2,1,4,2,2,1,1
53,Yes,Travel_Frequently,752,Hardware,26,4,Life Sciences,1,9647,3,Female,105,3,3,Human Resources,2,Single,43829,964238,2,Y,No,4,2,4,80,3,15,2,4,5,1,1,5
24,No,Non-Travel,1198,Research & Development,23,2,Technical Degree,1,9648,4,Female,37,2,3,Research Director,3,Divorced,23612,23612,3,Y,No,26,2,3,80,1,12,1,3,10,4,1,2
30,Yes,Travel_Frequently,398,Support,29,2,Other,1,9649,1,Female,164,4,5,Manager,3,Married,38671,309368,6,Y,No,44,3,1,80,1,6,5,3,3,1,3,1
56,No,Non-Travel,782,Support,49,3,Marketing,1,9650,1,Female,85,1,4,Laboratory Technician,3,Single,15410,308200,3,Y,No,10,4,4,80,3,37,3,1,31,7,19,22
40,Yes,Non-Travel,1238,Sales,13,4,Medical,1,9651,4,Male,111,4,5,Manufacturing Director,1,Single,41576,374184,8,Y,No,35,2,3,80,4,37,1,1,14,3,9,13
43,Yes,Travel_Rarely,1248,Hardware,38,1,Other,1,9652,3,Female,191,1,1,Research Scientist,4,Divorced,10338,186084,1,Y,Yes,40,1,1,80,1,18,3,3,17,9,17,11
52,Yes,Travel_Frequently,417,Human Resources,16,3,Medical,1,9653,1,Male,98,1,1,Human Resources,4,Married,29780,327580,5,Y,Yes,13,3,4,80,2,37,5,1,21,14,15,10
56,Yes,Travel_Frequently,1169,Hardware,48,3,Marketing,1,9654,2,Female,185,3,2,Manager,1,Divorced,46402,1113648,6,Y,Yes,18,1,4,80,3,9,2,4,9,5,5,1
60,No,Non-Travel,972,Software,25,4,Life Sciences,1,9655,1,Female,125,3,1,Sales Representative,1,Married,24225,290700,2,Y,No,16,4,4,80,2,27,5,4,20,7,15,5
21,No,Travel_Frequently,1150,Support,17,4,Other,1,9656,3,Male,54,3,3,Healthcare Representative,1,Single,46391,695865,8,Y,No,25,1,2,80,2,39,6,4,9,7,1,7
50,No,Travel_Rarely,666,Human Resources,39,5,Medical,1,9657,4,Male,46,1,1,Laboratory Technician,1,Single,45585,45585,5,Y,Yes,24,2,1,80,1,15,2,1,3,1,1,3
59,No,Travel_Rarely,573,Sales,26,2,Other,1,9658,3,Male,133,1,4,Manager,4,Single,46074,1336146,5,Y,Yes,8,1,3,80,4,4,4,1,1,1,1,1
21,No,Travel_Rarely,1152,Sales,14,1,Human Resources,1,9659,4,Male,51,2,5,Sales Executive,1,Divorced,39246,392460,6,Y,No,29,4,3,80,3,6,4,3,4,2,1,1
19,Yes,Non-Travel,875,Support,44,1,Human Resources,1,9660,4,Female,132,3,2,Research Scientist,1,Married,7746,30984,7,Y,Yes,23,4,4,80,3,24,5,1,11,1,7,1
57,No,Non-Travel,1189,Sales,32,3,Technical Degree,1,9661,4,Male,80,3,4,Manufacturing Director,3,Single,30161,271449,3,Y,No,34,2,3,80,1,26,5,4,22,1,17,11
60,No,Travel_Frequently,1303,Software,20,3,Human Resources,1,9662,1,Male,148,2,5,Developer,2,Divorced,48823,781168,4,Y,No,5,4,4,80,4,21,1,2,10,6,8,7
52,No,Non-Travel,1011,Human Resources,4,4,Marketing,1,9663,1,Male,94,1,1,Laboratory Technician,4,Divorced,31032,589608,0,Y,Yes,8,4,1,80,3,8,1,1,2,2,2,1
55,No,Travel_Frequently,1454,Sales,44,2,Marketing,1,9664,2,Male,168,3,1,Developer,4,Married,27652,359476,1,Y,Yes,15,1,1,80,1,29,1,1,18,12,2,10
